"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.383514012E3,-3.856521100E-3,-7.816416211E-3,-2.002215944E-3
1.383763712E3,-6.811172236E-3,5.876788870E-3,-1.361316070E-3
1.384013415E3,-1.209851820E-3,-7.271683775E-3,-5.733493716E-3
1.384263118E3,6.869764067E-3,-4.963397048E-3,-1.332307700E-3
1.384512821E3,-2.137179486E-3,4.960583989E-3,-5.864617415E-3
1.384762524E3,1.540114870E-3,3.215554170E-3,3.265446285E-3
1.385012227E3,5.419612862E-3,4.505923018E-3,7.480128203E-3
1.385261930E3,-2.800570801E-3,4.910472780E-3,-1.560299890E-3
1.385511633E3,1.778587699E-3,-1.008015126E-3,1.147914212E-3
1.385761337E3,-2.686274238E-3,9.773052298E-4,1.323986799E-3
1.386011040E3,2.192903543E-3,4.403461702E-3,-1.191801857E-4
1.386260744E3,-1.955430489E-3,-3.198465332E-3,4.165009595E-3
1.386510447E3,5.535903852E-3,-3.870530054E-5,3.651005449E-3
1.386760149E3,1.769233495E-5,9.563239291E-5,7.812283002E-4
1.387009852E3,-7.337678690E-3,1.669260673E-3,-4.148580134E-3
1.387259556E3,5.594818853E-3,5.472912919E-3,-4.423548002E-3
1.387509259E3,1.772821182E-3,4.990603309E-3,9.904226754E-4
1.387758966E3,1.284451224E-3,3.824086394E-3,6.920339074E-4
1.388008670E3,-2.984936349E-3,3.298399039E-3,-1.530479640E-4
1.388258373E3,1.581777586E-3,3.339432180E-3,-6.465923507E-4
1.388508076E3,7.992968895E-4,6.210831925E-4,2.720358316E-3
1.388757776E3,-1.752072480E-3,-2.708953805E-3,-7.564509287E-4
1.389007479E3,1.201504841E-3,-3.421694506E-3,4.595916253E-3
1.389257182E3,1.075732987E-3,-3.830390051E-3,-8.394890465E-4
1.389506885E3,-4.590783734E-3,1.046230085E-3,-5.430016667E-3
1.389756589E3,-1.182531007E-3,2.204874530E-3,-1.148712588E-3
1.390006292E3,1.976244152E-3,1.562786289E-3,7.466879673E-3
1.390255995E3,-1.384568866E-3,-1.605033409E-3,3.520577447E-3
1.390505699E3,2.527998528E-3,-2.106465865E-3,2.214175416E-3
1.390755406E3,1.886325656E-3,2.787317615E-3,-8.334247395E-4
1.391005110E3,2.305187052E-3,6.932846736E-3,-4.504211247E-3
1.391254813E3,1.763424138E-3,-1.369534992E-3,-2.857106971E-3
1.391504516E3,-4.432848655E-4,1.022184268E-3,-4.044509958E-3
1.391754216E3,-1.686919946E-3,6.086922251E-3,-3.073636908E-3
1.392003919E3,-7.671252824E-4,6.765061989E-4,-7.458682172E-3
1.392253622E3,-1.965753734E-3,6.868270226E-3,-4.972726107E-3
1.392503326E3,4.537905566E-3,-3.372498788E-3,6.822951138E-3
1.392753029E3,1.042554155E-3,1.549161971E-3,4.113435745E-3
1.393002733E3,-3.561816178E-3,7.748780772E-4,5.023803096E-4
1.393252436E3,6.780437659E-3,-5.188866518E-3,3.534888849E-3
1.393502140E3,-3.105960321E-3,1.750418916E-3,-1.016480615E-3
1.393751843E3,-2.689883113E-4,3.573339898E-3,-2.196763642E-3
1.394001547E3,2.668192843E-3,-4.085704219E-3,6.695632823E-3
1.394251250E3,-9.448868223E-4,-3.542825114E-3,-3.968335222E-4
1.394500954E3,-7.435429841E-3,4.800106399E-3,-7.026627660E-3
1.394750661E3,1.351823332E-3,2.543030772E-3,-1.330804080E-3
1.395000365E3,-2.314762678E-3,1.648421399E-3,-4.552709870E-4
1.395250068E3,-1.838045660E-3,-6.617004052E-3,7.132616360E-3
1.395499771E3,1.933705062E-5,1.018276066E-2,-1.430275734E-3
1.395749471E3,3.971248865E-3,2.866398077E-3,1.153507968E-3
1.395999174E3,-4.000721499E-3,3.046962246E-2,1.153221913E-2
1.396248877E3,-1.106839068E-2,1.898261905E-2,-2.839027438E-3
1.396498581E3,1.524908701E-3,1.749109477E-3,-5.584580824E-3
1.396748284E3,2.331339987E-3,2.973739058E-3,-2.280053915E-3
1.396997987E3,1.750716940E-3,-2.412451897E-3,2.269538818E-3
1.397247691E3,-1.931774896E-3,3.395830747E-3,-7.728820667E-3
1.397497394E3,-1.907182392E-3,-1.857321709E-3,-5.981718190E-3
1.397747097E3,-5.445453338E-3,-6.629736628E-3,-1.063158736E-2
1.397996801E3,3.471090458E-3,-8.364988491E-3,7.206431590E-3
1.398246504E3,3.364592558E-3,-1.744493097E-2,3.973961808E-3
1.398496207E3,1.453603618E-3,-4.054279532E-3,5.320425145E-3
1.398745911E3,2.462770790E-4,3.547404427E-3,3.656071145E-3
1.398995615E3,3.267272376E-3,-3.269950859E-3,9.306964464E-3
1.399245318E3,-5.138366017E-3,1.922737807E-2,-6.726094522E-3
1.399495021E3,1.049879566E-2,6.934106816E-3,3.824505024E-3
1.399744723E3,5.514301360E-3,-2.032525372E-3,4.416647367E-3
1.399994426E3,-2.111066133E-4,-6.240018643E-3,-4.490416497E-3
1.400244130E3,-2.475036774E-3,-2.201838419E-3,-4.712349735E-3
1.400493833E3,-4.294077866E-3,3.033318557E-3,-2.819777466E-3
1.400743536E3,1.163892448E-4,5.556289107E-3,2.562539652E-3
1.400993239E3,-4.637971986E-3,6.813768297E-3,3.057631897E-3
1.401242942E3,-6.665713154E-3,7.065676153E-3,1.220701495E-3
1.401492646E3,-5.616766866E-3,-7.226075977E-3,-4.632351920E-5
1.401742349E3,-1.783245243E-4,-5.055247247E-2,1.323048305E-2
1.401992052E3,-4.571306519E-3,1.230516937E-3,-5.565544125E-4
1.402241755E3,7.390886545E-3,3.120726440E-3,5.089772400E-3
1.402491458E3,1.047430094E-3,-1.024539396E-2,2.606047550E-3
1.402741162E3,3.512259107E-3,5.896539427E-3,-3.497856436E-3
1.402990865E3,3.252988216E-3,5.966699682E-3,-8.119460195E-3
1.403240568E3,-6.966392510E-3,-6.291497964E-3,-3.530040849E-3
1.403490271E3,3.651021980E-4,-2.015832067E-2,1.463493705E-2
1.403739974E3,-1.012937352E-2,8.084206842E-3,1.109302416E-2
1.403989677E3,5.591505673E-3,2.812854946E-2,-4.734680988E-3
1.404239381E3,-2.606715634E-2,1.987987012E-2,-2.035328373E-2
1.404489084E3,-1.357037388E-2,-4.674396943E-3,-1.057795249E-2
1.404738787E3,1.536532072E-3,1.202099212E-2,-3.067961428E-3
1.404988490E3,6.517536007E-3,-4.145097919E-3,-7.238333579E-3
1.405238193E3,1.959902467E-3,-8.188387379E-3,-1.117308624E-2
1.405487896E3,-2.075755503E-3,-3.745160066E-3,-5.710730329E-4
1.405737600E3,5.814295728E-3,-1.959785819E-3,5.389631260E-4
1.405987303E3,4.824398551E-3,1.304184087E-3,5.534787197E-3
1.406237006E3,-2.632259391E-3,6.278436631E-4,1.646944787E-3
1.406486709E3,-4.307803232E-3,4.725873936E-3,2.898341278E-3
1.406736412E3,3.997533582E-3,6.077247672E-4,3.540498205E-3
1.406986115E3,6.129077170E-3,-1.920582727E-4,3.829663852E-3
1.407235819E3,7.373001426E-5,1.916143578E-3,-4.422897473E-4
1.407485522E3,5.333637819E-4,-5.719962064E-3,2.350925701E-3
1.407735225E3,7.150676101E-4,1.638035849E-2,-6.850570906E-3
1.407984928E3,-2.746678889E-3,-6.559568457E-3,-7.459932938E-3
1.408234631E3,-3.458952997E-3,-7.827035151E-4,-6.826153025E-3
1.408484334E3,8.927821182E-3,-2.535450272E-3,4.029378295E-3
1.408734037E3,9.460959584E-3,-6.463371217E-3,3.124794457E-3
1.408983741E3,-1.665532123E-3,6.463811733E-3,1.072599785E-3
1.409233444E3,-1.644617878E-3,3.029183950E-3,2.995082177E-4
1.409483147E3,6.581255235E-3,-6.784305442E-3,3.642338561E-3
1.409732850E3,8.973651566E-3,1.560784411E-3,5.844882689E-4
1.409982553E3,3.925871104E-3,1.492232550E-3,-1.171676908E-3
1.410232256E3,-3.331463784E-3,5.386347882E-3,-2.152464120E-3
1.410481959E3,-9.076199494E-4,3.594493493E-3,-1.492201234E-3
1.410731663E3,5.864999257E-4,-1.188293099E-4,-3.203241620E-3
1.410981366E3,6.960955914E-3,-4.684475251E-3,-4.920754582E-3
1.411231069E3,1.942496747E-4,-2.949387766E-3,2.653221833E-3
1.411480772E3,-7.349019870E-4,-3.806604072E-4,3.547854489E-3
1.411730475E3,1.296075061E-5,2.179746516E-4,5.428198725E-3
1.411980178E3,2.737395931E-3,3.559024073E-3,8.843246847E-3
1.412229881E3,1.592965331E-3,1.292689703E-3,2.159183612E-3
1.412479585E3,-4.464319441E-3,6.734489463E-3,-2.233872656E-4
1.412729288E3,1.434069127E-4,1.062999852E-2,-2.617995022E-3
1.412978991E3,4.647225142E-3,4.291021731E-3,3.327466315E-3
1.413228694E3,6.066509522E-4,1.334721688E-3,-7.671215571E-4
1.413478397E3,-1.505353674E-2,3.838792443E-3,-1.201144978E-2
1.413728100E3,-3.190554678E-3,2.029106021E-3,-8.439848199E-3
1.413977803E3,6.684679538E-3,-1.475795172E-3,-2.222409006E-3
1.414227506E3,6.660162006E-3,-1.275130548E-3,1.848392421E-3
1.414477209E3,2.299929038E-4,6.354999729E-3,1.595408423E-3
1.414726912E3,-2.569968347E-3,6.690984592E-4,1.874271547E-3
1.414976615E3,2.452997956E-3,9.016663767E-3,7.577353623E-3
1.415226319E3,-3.008549102E-4,4.075598717E-2,1.210945426E-3
1.415476022E3,-1.134493761E-2,-1.018739864E-2,-1.289077569E-3
1.415725725E3,5.352984648E-3,-4.130579997E-3,-1.302895136E-3
1.415975428E3,-2.786266617E-3,7.078125142E-3,7.187825628E-3
1.416225131E3,1.311390661E-3,-8.164080791E-4,4.792387597E-3
1.416474834E3,-2.566387411E-3,3.177652135E-3,-6.465371698E-3
1.416724537E3,-6.298674271E-5,9.158516303E-3,-4.291160498E-3
1.416974240E3,8.648309857E-3,-5.809504539E-3,8.434990421E-3
1.417223943E3,-6.772978231E-3,-1.393504906E-2,3.139975015E-3
1.417473646E3,1.277797576E-2,5.138560198E-3,1.458362862E-2
1.417723349E3,2.296849852E-3,1.526459586E-3,4.740831442E-3
1.417973052E3,9.379256517E-4,3.247990273E-3,2.619080711E-3
1.418222755E3,-6.277249195E-4,-1.043580472E-3,1.236178214E-3
1.418472458E3,1.373352483E-3,-1.171373203E-2,1.582410419E-3
1.418722161E3,-9.867268614E-3,1.039258949E-2,-7.983511314E-3
1.418971864E3,2.863559639E-3,-4.434250295E-4,6.137511227E-4
1.419221567E3,2.213362372E-3,-4.695282318E-3,4.465701059E-3
1.419471270E3,-5.486158654E-3,2.949008718E-3,1.597394468E-3
1.419720973E3,5.306547508E-3,2.041555010E-3,1.268950291E-3
1.419970676E3,-1.336039137E-2,1.952285133E-2,1.325967908E-2
1.420220379E3,1.121319365E-3,2.339311875E-3,1.529345987E-3
1.420470082E3,4.638801329E-3,1.657470129E-3,1.490003662E-3
1.420719785E3,1.923009055E-3,1.450015232E-3,1.013533445E-3
1.420969488E3,1.596388640E-3,-2.999718767E-3,-6.078453735E-4
1.421219191E3,-3.294111229E-4,-7.424282841E-3,1.295187511E-3
1.421468894E3,8.199899457E-4,8.122602478E-3,-4.155048635E-3
1.421718601E3,8.656261489E-3,2.035363577E-4,9.388874751E-4
1.421968304E3,-1.029339153E-3,3.535420448E-2,2.030235715E-3
1.422218007E3,8.370985277E-3,6.638091523E-3,5.236428231E-3
1.422467710E3,1.085858885E-2,-2.897485159E-3,4.428897519E-4
1.422717409E3,-1.973528881E-3,-1.810480841E-3,3.982096910E-3
1.422967111E3,-1.026908867E-4,-5.635596346E-3,3.104896750E-4
1.423216814E3,-5.927542690E-3,1.629756391E-2,-2.701981459E-3
1.423466517E3,1.449065749E-3,5.517369136E-4,3.641509684E-3
1.423716220E3,-2.873876598E-3,-2.111163456E-3,-3.167155664E-4
1.423965923E3,-1.008573361E-2,3.063771408E-3,-6.818368100E-3
1.424215626E3,6.125988439E-4,2.913445700E-3,-4.608523101E-3
1.424465329E3,8.254838176E-4,-1.545211766E-3,5.136218853E-3
1.424715032E3,-4.443526268E-5,2.174933441E-3,3.932859749E-3
1.424964735E3,-2.424736507E-3,-5.829445552E-3,9.241939988E-4
1.425214438E3,-4.159105010E-3,-4.755781963E-3,3.728988813E-3
1.425464140E3,4.116650671E-4,2.129920293E-3,3.103049705E-3
1.425713843E3,-4.299385473E-3,-7.023010403E-5,-1.762121217E-3
1.425963546E3,9.802713990E-3,-4.142442718E-3,5.271164700E-3
1.426213249E3,-1.323327422E-2,-3.680322319E-3,-6.497224793E-3
1.426462952E3,-9.164032526E-4,-9.374532849E-3,-3.837962635E-3
1.426712656E3,4.599734675E-3,7.867687382E-4,4.109114408E-3
1.426962358E3,1.214639749E-3,-5.085938610E-3,6.358120125E-3
1.427212061E3,-9.676357731E-4,-1.637257170E-3,3.226635978E-3
1.427461764E3,-2.038462088E-3,-4.170744680E-3,5.365842022E-3
1.427711466E3,3.002864774E-3,2.379249781E-4,2.770455787E-3
1.427961169E3,-7.406682707E-4,1.573972870E-3,8.479622193E-4
1.428210871E3,1.145313121E-2,1.052766666E-2,-2.082391409E-3
1.428460574E3,1.273180358E-3,8.492891677E-3,4.993550479E-3
1.428710277E3,-1.942419913E-3,-3.589342814E-3,2.058777725E-3
1.428959980E3,2.136972267E-3,4.324804991E-3,3.714577295E-3
1.429209683E3,3.278308082E-3,-6.844545715E-3,-1.623717486E-3
1.429459385E3,-1.268124674E-3,-1.283094008E-2,-3.231154988E-3
1.429709089E3,-7.314349059E-3,-1.816032641E-2,-1.617197134E-2
1.429958792E3,-2.005353104E-3,4.663907923E-3,-3.254418261E-4
1.430208495E3,-5.212548189E-3,-1.071438100E-2,9.448610246E-3
1.430458198E3,3.437698353E-3,-3.022089135E-3,-1.767918235E-3
1.430707899E3,4.736430477E-3,6.870306097E-3,1.163514564E-3
1.430957602E3,1.174401492E-3,-5.622450728E-3,6.938860752E-3
1.431207305E3,-3.167146817E-3,1.488811802E-3,-2.491151448E-3
1.431457008E3,5.368873011E-3,7.862374187E-3,2.822885057E-3
1.431706711E3,6.968999747E-3,1.555412263E-2,6.976585835E-3
1.431956414E3,-1.779493410E-3,-8.111206815E-3,1.354780979E-4
1.432206116E3,-1.275780611E-3,-2.315149643E-3,-5.993572064E-3
1.432455820E3,-3.065653145E-3,2.866754774E-3,-3.230004571E-3
1.432705524E3,6.292716134E-3,2.135564573E-3,3.615461290E-3
1.432955227E3,3.364423290E-3,4.906519316E-4,5.528189708E-3
1.433204930E3,1.970699523E-3,-7.199057844E-3,5.025779363E-3
1.433454633E3,1.869352534E-3,-4.762143828E-3,7.860493846E-3
1.433704339E3,5.721761845E-3,5.533431191E-3,1.572557027E-3
1.433954042E3,-2.641123720E-3,1.140256599E-2,5.739332177E-3
1.434203746E3,-2.463003155E-3,-1.099071000E-3,-6.244443357E-4
1.434453449E3,-3.210152499E-4,-9.153919294E-3,-4.134140909E-4
1.434703149E3,-4.939382430E-3,-5.076571833E-3,-5.667338148E-3
1.434952852E3,3.599610645E-3,1.175553538E-3,-7.120487280E-3
1.435202555E3,-5.580200814E-4,-3.348082304E-3,5.063976161E-3
1.435452259E3,-3.625936806E-4,-8.762674406E-5,2.019633772E-3
1.435701961E3,1.261791214E-3,-2.172049135E-3,4.654443357E-3
1.435951664E3,-9.017162956E-4,7.447347511E-3,-2.106440254E-3
1.436201368E3,1.963677350E-3,6.154477596E-4,6.573905237E-3
1.436451071E3,-1.646309160E-3,-2.856765874E-3,1.780421007E-3
1.436700775E3,-8.681565523E-4,-4.224675708E-3,1.865299419E-3
1.436950477E3,2.940404927E-3,-1.672944520E-3,4.316130187E-3
1.437200181E3,-3.850533627E-3,-4.389359150E-3,-5.360044539E-3
1.437449885E3,1.752362819E-3,-6.780430209E-3,-6.569441408E-3
1.437699588E3,3.022962948E-3,1.119491737E-2,-1.240798831E-2
1.437949291E3,8.066622540E-4,-1.255503390E-3,3.277963493E-3
1.438198995E3,-2.296414226E-3,-2.990365028E-4,7.038344629E-3
1.438448698E3,1.889924286E-3,-3.081681207E-3,4.400339909E-3
1.438698402E3,3.736874089E-3,-2.024800517E-3,6.570801139E-3
1.438948106E3,3.247902961E-3,1.187173650E-3,4.304517061E-4
1.439197809E3,-1.730265096E-3,1.133085694E-3,1.199869439E-4
1.439447513E3,-4.411078990E-4,6.307367235E-3,2.538610017E-3
1.439697215E3,-7.092306390E-3,2.453913447E-3,3.077086061E-3
1.439946919E3,-2.813905478E-3,-1.431014389E-4,-2.358084312E-3
1.440196623E3,-1.511943340E-2,-7.257849444E-3,-7.389106788E-3
1.440446326E3,3.863892052E-3,-3.204911482E-3,1.024070196E-3
1.440696030E3,6.464770529E-3,-1.261473168E-3,5.208159797E-3
1.440945733E3,5.515413359E-4,-3.552767448E-4,4.287933931E-3
1.441195437E3,5.456742831E-3,-7.178838830E-3,5.605415907E-3
1.441445141E3,-1.185274683E-3,3.251150716E-3,-9.718048386E-5
1.441694845E3,-8.971034549E-4,-4.612342454E-4,1.469301060E-4
1.441944548E3,4.311080091E-3,-2.663578838E-3,3.232005751E-3
1.442194252E3,7.140993141E-3,-4.496010952E-4,4.604673013E-3
1.442443956E3,-1.801656559E-3,-1.292581204E-3,1.581897261E-3
1.442693660E3,1.858950825E-3,3.155786544E-5,-4.272209480E-4
1.442943363E3,-2.162585966E-3,3.010628279E-3,-2.760269446E-3
1.443193068E3,-7.707355544E-4,-1.094663981E-3,-1.817983459E-3
1.443442771E3,-2.183707431E-3,-1.775572542E-3,1.687949290E-3
1.443692475E3,1.169672515E-2,-2.705259249E-4,3.523740219E-3
1.443942179E3,5.127923563E-3,-5.059699528E-3,6.137144752E-3
1.444191883E3,-2.147093415E-3,3.035537433E-3,4.676859360E-3
1.444441586E3,-1.608822495E-3,-2.441911492E-3,-2.105161548E-3
1.444691290E3,2.200321993E-3,-2.974226605E-3,5.509779323E-3
1.444940994E3,-2.055942081E-3,3.265559673E-3,6.809353363E-4
1.445190698E3,-1.588253304E-3,2.489491832E-3,8.277634624E-4
1.445440402E3,3.877085634E-3,-2.520446666E-3,1.758538187E-3
1.445690106E3,1.036693901E-2,-5.274474621E-3,3.973577172E-3
1.445939810E3,-3.313625231E-3,-3.819252364E-3,-6.260802038E-3
1.446189514E3,-7.072322536E-3,-1.596708782E-3,-5.737695377E-3
1.446439218E3,-1.829318702E-3,4.086661153E-3,-3.579631448E-5
1.446688922E3,8.941255510E-4,8.832714520E-4,4.245295189E-3
1.446938627E3,3.200151492E-3,2.911957912E-3,7.938211784E-3
1.447188331E3,-4.951647017E-3,4.910192452E-3,5.705375224E-3
1.447438035E3,-2.785341814E-3,-1.185290050E-3,3.602069337E-3
1.447687740E3,1.301721670E-3,4.073199816E-4,-5.735596642E-4
1.447937444E3,3.714542370E-3,4.360045772E-3,-3.792359494E-4
1.448187148E3,1.940566814E-3,7.238886319E-4,5.590105429E-4
1.448436853E3,-1.243513543E-3,2.799537964E-3,-1.773746102E-3
1.448686560E3,-8.205515333E-4,-2.985280938E-3,-2.912347671E-3
1.448936264E3,-3.607549705E-3,-3.600534983E-4,-5.381987896E-3
1.449185968E3,4.251705017E-3,-8.358433843E-4,4.135175608E-3
1.449435672E3,-1.195203513E-4,-1.958786510E-3,4.399062600E-3
1.449685372E3,2.372887684E-3,2.480295021E-3,-9.793625213E-5
1.449935076E3,5.866556894E-3,1.260461286E-3,6.437682547E-3
1.450184780E3,-3.093664069E-3,4.467284307E-3,2.859459259E-3
1.450434484E3,-2.007303759E-3,7.991422899E-3,-5.951193161E-4
1.450684188E3,1.729810610E-4,6.617621519E-3,4.134343471E-4
1.450933892E3,-2.298690379E-5,1.742529217E-3,1.604739809E-3
1.451183596E3,6.222166121E-4,2.983498387E-3,-3.380924463E-4
1.451433300E3,-3.104792442E-3,-3.285199869E-3,-2.052667318E-3
1.451683004E3,-9.166341275E-3,8.130838163E-3,-2.980542369E-3
1.451932707E3,-5.272962153E-5,-5.001959857E-3,-6.102655083E-3
1.452182411E3,8.957968093E-4,-3.709278069E-3,4.660539795E-3
1.452432115E3,5.850471091E-3,4.191098735E-3,5.602544174E-3
1.452681819E3,-3.914505243E-3,8.760900237E-4,3.998330329E-3
1.452931523E3,-3.198359162E-3,-7.783840410E-4,3.039060161E-3
1.453181227E3,9.654345922E-4,2.909585368E-3,2.536181128E-3
1.453430931E3,3.511463292E-4,1.021982171E-4,4.131098278E-3
1.453680636E3,-4.061320331E-3,-9.576831944E-4,3.101273905E-4
1.453930340E3,-2.242997754E-3,7.025650702E-4,-3.346452024E-3
1.454180044E3,2.736892318E-3,6.839961279E-3,-5.023991689E-3
1.454429747E3,8.392846212E-5,2.211304381E-3,-5.737038329E-3
1.454679450E3,8.278619498E-5,-6.431902293E-3,1.477583311E-3
1.454929154E3,5.598526914E-3,2.296479885E-3,3.551624017E-3
1.455178858E3,5.246655084E-3,-9.876435623E-3,6.393512245E-3
1.455428562E3,7.073744200E-4,4.677125253E-3,2.270554425E-3
1.455678266E3,-1.409022603E-3,3.971540835E-3,1.382124145E-3
1.455927970E3,7.886374369E-3,1.050997991E-3,-4.432443529E-5
1.456177674E3,2.524610609E-4,2.420223318E-4,-2.075443277E-3
1.456427377E3,-2.917950042E-3,1.019367948E-3,-1.638625632E-3
1.456677081E3,-4.431949928E-4,-2.378621139E-3,-3.414554754E-3
1.456926785E3,-1.233309042E-3,1.417856198E-3,-3.153313650E-3
1.457176489E3,2.251225756E-3,-3.855489194E-3,-1.027503749E-3
1.457426193E3,6.446265616E-3,-5.065908190E-3,1.137630781E-3
1.457675900E3,4.092883319E-3,1.223071478E-3,5.844397470E-3
1.457925604E3,-2.276538871E-4,1.583113801E-3,1.816130243E-3
1.458175307E3,1.440322027E-3,3.333846107E-4,-1.604093472E-3
1.458425011E3,-4.749299027E-3,5.914104637E-3,-1.682242728E-3
1.458674712E3,-1.099207904E-3,-3.953092732E-3,1.696067862E-3
1.458924416E3,-4.471408669E-3,-1.046273857E-3,-4.553529434E-3
1.459174120E3,-1.519724261E-3,1.765005291E-4,-6.258958951E-3
1.459423824E3,3.698966932E-3,4.833005369E-3,-2.837490523E-3
1.459673528E3,-8.739279583E-4,5.984440446E-3,-1.495095901E-3
1.459923232E3,1.877273200E-3,-7.793772966E-5,5.237331148E-3
1.460172935E3,7.689558435E-3,9.896639735E-3,1.650333870E-3
1.460422639E3,-2.188669052E-3,9.190858342E-3,3.076825989E-3
1.460672343E3,5.006925203E-4,-4.821927752E-3,3.356803209E-4
1.460922047E3,3.674090374E-3,6.256771274E-3,-1.953470521E-3
1.461171751E3,2.612370299E-3,1.399933826E-3,3.758536652E-3
1.461421455E3,-3.960614558E-3,-4.131279886E-3,-2.380922670E-3
1.461671158E3,-2.501590643E-3,7.219472900E-5,-2.531791106E-3
1.461920862E3,-3.483616747E-3,6.293448154E-3,-4.783462733E-3
1.462170566E3,-2.917868551E-3,-5.290233530E-4,-2.282518195E-3
1.462420270E3,2.263946459E-3,-2.727136482E-3,2.145933453E-3
1.462669974E3,7.836930454E-3,1.021388639E-2,4.474497866E-3
1.462919678E3,9.307679720E-4,-3.383871634E-3,4.470074084E-3
1.463169382E3,-5.035116337E-4,1.848288812E-4,4.831879400E-3
1.463419085E3,2.879219130E-3,1.853203867E-3,2.677293029E-3
1.463668789E3,5.617736373E-3,3.812308423E-4,1.790284179E-3
1.463918493E3,-1.603762154E-3,-1.174779143E-3,-3.013550304E-5
1.464168197E3,3.380379872E-3,-2.556275576E-4,-1.399458502E-3
1.464417901E3,-7.115774788E-3,4.996600561E-3,-3.821484279E-3
1.464667605E3,3.081735689E-3,-2.635486890E-3,-3.340747207E-4
1.464917308E3,-4.927814472E-3,7.008871064E-3,-2.499194583E-3
1.465167012E3,5.356294569E-3,-6.491617300E-3,4.259626847E-3
1.465416716E3,2.186136087E-3,2.886933275E-3,6.577714346E-3
1.465666420E3,-3.161482979E-3,-5.253273994E-4,2.757320879E-3
1.465916124E3,-1.024038065E-3,5.188703537E-3,-6.503709592E-4
1.466165827E3,6.108090281E-3,9.923036210E-3,-3.977783490E-3
1.466415531E3,-6.282229442E-3,-1.235515345E-3,-4.365043715E-4
1.466665236E3,-1.279371325E-3,-7.916418836E-3,-9.715624619E-4
1.466914940E3,-3.181521315E-3,-2.910156269E-3,-7.511634845E-3
1.467164644E3,-1.960786991E-3,-5.233469419E-4,-2.626493806E-3
1.467414347E3,-3.047090489E-3,2.187218051E-3,-5.136522930E-3
1.467664050E3,-4.747752100E-3,4.554068670E-3,5.307404324E-3
1.467913754E3,-1.841270830E-3,2.638209146E-3,1.501671039E-2
1.468163458E3,-2.732235473E-3,-8.143754676E-3,3.598450916E-3
1.468413161E3,1.782019390E-3,3.516401630E-3,2.799430629E-3
1.468662866E3,5.200650543E-3,-9.146324359E-3,-2.687629545E-3
1.468912570E3,-7.054492366E-3,1.290149987E-3,-2.396694617E-3
1.469162274E3,-5.702262279E-3,-5.475818180E-4,-2.899467712E-3
1.469411978E3,-9.569646791E-3,2.864236012E-5,3.444238100E-4
1.469661680E3,3.046207130E-4,9.747549891E-3,-1.226557046E-2
1.469911384E3,6.122658961E-4,-3.079462796E-3,-3.516226076E-3
1.470161088E3,4.267247394E-3,-1.192257367E-2,8.344588801E-3
1.470410792E3,3.378791269E-3,8.223922923E-3,2.904386958E-3
1.470660496E3,4.217336886E-3,-9.224042296E-4,4.750696942E-3
1.470910200E3,-4.069592804E-3,4.942189436E-3,1.286353916E-3
1.471159904E3,1.816448569E-2,-2.145077568E-3,-3.571385285E-3
1.471409608E3,9.125176817E-3,-2.042799070E-2,3.961292654E-2
1.471659310E3,-1.137713343E-2,-2.349239588E-2,3.077359870E-3
1.471909014E3,-1.932249032E-2,9.573973715E-3,1.086054370E-3
1.472158718E3,2.412817208E-3,-1.214727294E-3,-1.422584895E-2
1.472408422E3,-8.063953370E-3,-2.624042705E-2,-1.534921303E-2
1.472658125E3,1.038734056E-2,-4.413330555E-2,-4.884797148E-3
1.472907829E3,1.457513962E-2,2.754531801E-2,-1.802225783E-2
1.473157533E3,3.816955723E-4,3.874765476E-3,-3.006335348E-3
1.473407236E3,7.423206698E-3,9.707424790E-3,5.934030749E-3
1.473656940E3,-1.246030163E-2,1.215232722E-2,-9.736498818E-3
1.473906644E3,1.153131947E-2,2.564940043E-2,2.902494976E-3
