"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.721619967E1,4.460723877E-2,2.140548706E-1,9.780810699E0
2.746589029E1,3.667373657E-2,2.122586060E-1,9.778565369E0
2.771557929E1,4.281097412E-2,2.236349487E-1,9.772428131E0
2.796526929E1,3.787124634E-2,2.127076721E-1,9.783505096E0
2.821495929E1,3.757186890E-2,2.076182556E-1,9.780511322E0
2.846464867E1,4.610412598E-2,2.107617188E-1,9.772428131E0
2.871433767E1,4.086502075E-2,2.152523804E-1,9.783954163E0
2.896402767E1,3.592529297E-2,2.097138977E-1,9.782906342E0
2.921371767E1,3.517684937E-2,2.149530029E-1,9.774823151E0
2.946340904E1,3.966751099E-2,2.044747925E-1,9.780810699E0
2.971309804E1,3.921844482E-2,2.149530029E-1,9.780062256E0
2.996278804E1,4.221221924E-2,2.040257263E-1,9.777367859E0
3.021247804E1,4.281097412E-2,2.076182556E-1,9.779762878E0
3.046216804E1,3.667373657E-2,2.106120300E-1,9.774673462E0
3.071185700E1,3.457809448E-2,2.119592285E-1,9.785301361E0
3.096154600E1,3.547622681E-2,2.164498901E-1,9.780211945E0
3.121123600E1,4.326004028E-2,2.121089172E-1,9.767787781E0
3.146092600E1,3.876937866E-2,2.080673218E-1,9.779613190E0
3.171061550E1,4.236190796E-2,2.061213684E-1,9.790540466E0
3.196030450E1,5.418731689E-2,2.288740540E-1,9.780211945E0
3.220999450E1,6.391708374E-2,2.209405518E-1,9.778116302E0
3.245968450E1,2.529739380E-2,2.040257263E-1,9.777966614E0
3.270937487E1,1.107696533E-2,2.022294617E-1,9.769434357E0
3.295906488E1,4.191284180E-2,2.115101624E-1,9.768087158E0
3.320875387E1,4.400848389E-2,2.137554932E-1,9.770182800E0
3.345844387E1,5.418731689E-2,2.134561157E-1,9.780810699E0
3.370813412E1,6.346801758E-2,2.122586060E-1,9.772278442E0
3.395782412E1,4.191284180E-2,2.142045593E-1,9.777816925E0
3.420751313E1,4.236190796E-2,2.127076721E-1,9.784852295E0
3.445720312E1,4.056564331E-2,2.180964661E-1,9.776320038E0
3.470689275E1,3.502716064E-2,2.079176331E-1,9.787696381E0
3.495658275E1,3.667373657E-2,2.034269714E-1,9.774972839E0
3.520627275E1,4.924758911E-2,2.038760376E-1,9.783355408E0
3.545596175E1,3.502716064E-2,2.103126526E-1,9.766141205E0
3.570565167E1,3.742218018E-2,2.014810181E-1,9.758058014E0
3.595534167E1,5.179229736E-2,1.863624573E-1,9.771979065E0
3.620503167E1,3.682342529E-2,2.131567383E-1,9.778116302E0
3.645472067E1,4.071533203E-2,2.163002014E-1,9.790390778E0
3.670441037E1,4.370910645E-2,2.146536255E-1,9.778415680E0
3.695410037E1,3.742218018E-2,2.091151428E-1,9.773925018E0
3.720379038E1,3.951782227E-2,2.056723022E-1,9.785301361E0
3.745348037E1,4.101470947E-2,2.082170105E-1,9.771380310E0
3.770317354E1,3.727249146E-2,2.097138977E-1,9.779613190E0
3.795286354E1,3.921844482E-2,2.125579834E-1,9.774074707E0
3.820255354E1,4.056564331E-2,2.174977112E-1,9.778864746E0
3.845224354E1,3.577560425E-2,2.375559998E-1,9.787846069E0
3.870193004E1,3.876937866E-2,2.143542480E-1,9.781409454E0
3.895161904E1,5.179229736E-2,2.149530029E-1,9.794582062E0
3.920130904E1,4.580474854E-2,2.100132751E-1,9.762848053E0
3.945099904E1,4.355941772E-2,2.125579834E-1,9.787995758E0
3.970068879E1,3.233276367E-2,2.148033142E-1,9.783954163E0
3.995037779E1,3.936813354E-2,2.079176331E-1,9.768236847E0
4.020006779E1,4.206253052E-2,2.091151428E-1,9.781708832E0
4.044975779E1,3.158432007E-2,2.049238586E-1,9.779463501E0
4.069944750E1,3.966751099E-2,2.047741699E-1,9.779762878E0
4.094913750E1,3.382965088E-2,2.070195007E-1,9.783804474E0
4.119882650E1,3.517684937E-2,2.130070496E-1,9.785301361E0
4.144851650E1,3.652404785E-2,2.210902405E-1,9.781110077E0
4.169820675E1,3.308120728E-2,2.098635864E-1,9.794881439E0
4.194789675E1,3.876937866E-2,2.170486450E-1,9.785151672E0
4.219758675E1,4.535568237E-2,2.149530029E-1,9.786798248E0
4.244727575E1,4.221221924E-2,2.112107849E-1,9.783954163E0
4.269696562E1,3.218307495E-2,2.115101624E-1,9.781259766E0
4.294665563E1,4.086502075E-2,2.185455322E-1,9.785750427E0
4.319634562E1,4.176315308E-2,2.167492676E-1,9.778864746E0
4.344603562E1,3.607498169E-2,2.073188782E-1,9.773475952E0
4.369572563E1,3.906875610E-2,2.121089172E-1,9.782457275E0
4.394541462E1,4.311035156E-2,2.177970886E-1,9.777218170E0
4.419510462E1,3.936813354E-2,2.182461548E-1,9.769883423E0
4.444479462E1,3.637435913E-2,2.098635864E-1,9.777218170E0
4.469448417E1,3.248245239E-2,2.173480225E-1,9.774224396E0
4.494417417E1,3.936813354E-2,2.154020691E-1,9.776020660E0
4.519386317E1,3.921844482E-2,2.149530029E-1,9.770631866E0
4.544355317E1,2.634521484E-2,2.133064270E-1,9.775122528E0
4.569324425E1,5.403762817E-2,2.107617188E-1,9.772877197E0
4.594293425E1,3.906875610E-2,2.179467773E-1,9.787995758E0
4.619262425E1,4.700225830E-2,2.161505127E-1,9.789193268E0
4.644231425E1,4.221221924E-2,2.177970886E-1,9.774374084E0
4.669200317E1,4.281097412E-2,2.047741699E-1,9.774374084E0
4.694169317E1,4.101470947E-2,2.076182556E-1,9.775122528E0
4.719138317E1,4.520599365E-2,2.154020691E-1,9.776619415E0
4.744107317E1,4.311035156E-2,2.148033142E-1,9.782307587E0
4.769076229E1,3.757186890E-2,2.068698120E-1,9.774673462E0
4.794045229E1,3.248245239E-2,2.140548706E-1,9.785750427E0
4.819014229E1,3.891906738E-2,2.017803955E-1,9.780062256E0
4.843983129E1,3.667373657E-2,2.134561157E-1,9.776469727E0
4.868952192E1,3.487747192E-2,2.127076721E-1,9.780511322E0
4.893921192E1,4.775070190E-2,2.146536255E-1,9.779164124E0
4.918890192E1,3.532653809E-2,2.113604736E-1,9.788744202E0
4.943859192E1,3.802093506E-2,2.128573608E-1,9.780361633E0
4.968828229E1,4.041595459E-2,2.088157654E-1,9.785750427E0
4.993797229E1,3.532653809E-2,2.053729248E-1,9.777218170E0
5.018766129E1,3.547622681E-2,2.095642090E-1,9.766290894E0
5.043735129E1,4.475692749E-2,2.133064270E-1,9.776320038E0
5.068704087E1,4.041595459E-2,2.074685669E-1,9.784103851E0
5.093673087E1,4.475692749E-2,2.052232361E-1,9.782906342E0
5.118642088E1,3.637435913E-2,2.115101624E-1,9.775272217E0
5.143611087E1,4.475692749E-2,2.032772827E-1,9.777517548E0
5.168580017E1,3.802093506E-2,2.139051819E-1,9.772278442E0
5.193549017E1,3.248245239E-2,2.122586060E-1,9.774523773E0
5.218518017E1,4.086502075E-2,2.115101624E-1,9.774523773E0
5.243486917E1,4.490661621E-2,2.004331970E-1,9.780062256E0
5.268455979E1,3.233276367E-2,2.118095398E-1,9.784253540E0
5.293424979E1,3.427871704E-2,2.082170105E-1,9.784552917E0
5.318393979E1,3.412902832E-2,2.095642090E-1,9.783505096E0
5.343362979E1,3.742218018E-2,2.091151428E-1,9.775721283E0
5.368331962E1,2.664459229E-2,2.112107849E-1,9.780361633E0
5.393300962E1,4.086502075E-2,2.062710571E-1,9.780810699E0
5.418269963E1,3.727249146E-2,2.100132751E-1,9.777966614E0
5.443238962E1,4.834945679E-2,2.086660767E-1,9.777367859E0
5.468207988E1,3.921844482E-2,2.185455322E-1,9.786199493E0
5.493176987E1,3.532653809E-2,2.058219910E-1,9.776020660E0
5.518145887E1,5.298980713E-2,1.942959595E-1,9.782457275E0
5.543114888E1,4.011657715E-2,2.074685669E-1,9.781858521E0
5.568083888E1,3.382965088E-2,2.158511353E-1,9.782307587E0
5.593052887E1,3.367996216E-2,2.207908630E-1,9.771979065E0
5.618021887E1,3.562591553E-2,2.185455322E-1,9.774673462E0
5.642990888E1,4.086502075E-2,2.197430420E-1,9.776769104E0
5.667959850E1,3.981719971E-2,2.145039368E-1,9.780062256E0
5.692928850E1,4.071533203E-2,2.139051819E-1,9.788744202E0
5.717897850E1,3.472778320E-2,2.125579834E-1,9.773925018E0
5.742866850E1,2.484832764E-2,2.152523804E-1,9.774823151E0
5.767835892E1,3.832031250E-2,2.118095398E-1,9.794432373E0
5.792804892E1,3.951782227E-2,2.152523804E-1,9.779313812E0
5.817773892E1,4.131408691E-2,2.115101624E-1,9.782906342E0
5.842742892E1,4.430786133E-2,2.085163879E-1,9.772128754E0
5.867711863E1,3.921844482E-2,2.151026917E-1,9.785001984E0
5.892680862E1,3.577560425E-2,2.161505127E-1,9.775870972E0
5.917649862E1,3.906875610E-2,2.100132751E-1,9.775272217E0
5.942618862E1,3.817062378E-2,2.083666992E-1,9.770631866E0
5.967587850E1,4.415817261E-2,2.294728088E-1,9.812993774E0
5.992556850E1,3.936813354E-2,2.203417969E-1,9.774074707E0
6.017525850E1,4.340972900E-2,2.197430420E-1,9.784103851E0
6.042494850E1,5.313949585E-2,2.145039368E-1,9.783205719E0
6.067463892E1,3.966751099E-2,2.124082947E-1,9.799372101E0
6.092432892E1,3.727249146E-2,2.174977112E-1,9.773775330E0
6.117401892E1,3.188369751E-2,2.107617188E-1,9.789792023E0
6.142370892E1,4.745132446E-2,2.074685669E-1,9.772278442E0
6.167339837E1,3.921844482E-2,2.164498901E-1,9.777667236E0
6.192308838E1,3.562591553E-2,2.171983337E-1,9.778565369E0
6.217277837E1,3.622467041E-2,2.142045593E-1,9.788444824E0
6.242246837E1,3.517684937E-2,2.171983337E-1,9.783654785E0
6.267215925E1,4.131408691E-2,2.131567383E-1,9.783205719E0
6.292184925E1,3.847000122E-2,2.158511353E-1,9.780960388E0
6.317153925E1,4.281097412E-2,2.148033142E-1,9.786199493E0
6.342122925E1,4.445755005E-2,2.177970886E-1,9.777667236E0
6.367091925E1,4.415817261E-2,2.101629639E-1,9.781409454E0
6.392060925E1,3.966751099E-2,2.107617188E-1,9.785001984E0
6.417029925E1,3.592529297E-2,2.121089172E-1,9.788295135E0
6.441998925E1,3.727249146E-2,2.067201233E-1,9.787846069E0
6.466967850E1,3.697311401E-2,2.183958435E-1,9.776769104E0
6.491936850E1,4.340972900E-2,2.183958435E-1,9.784253540E0
6.516905850E1,3.757186890E-2,2.189945984E-1,9.789792023E0
6.541874850E1,3.517684937E-2,2.201921082E-1,9.785001984E0
6.566843900E1,3.787124634E-2,2.216889954E-1,9.779912567E0
6.591812900E1,4.131408691E-2,2.086660767E-1,9.773625641E0
6.616781900E1,3.008743286E-2,2.121089172E-1,9.782606964E0
6.641751000E1,3.562591553E-2,2.106120300E-1,9.774823151E0
6.666720012E1,4.595443726E-2,2.106120300E-1,9.784403229E0
6.691689013E1,3.832031250E-2,2.068698120E-1,9.766889648E0
6.716658012E1,3.802093506E-2,2.157014465E-1,9.769434357E0
6.741627012E1,3.712280273E-2,2.107617188E-1,9.767338715E0
6.766596000E1,3.308120728E-2,2.245330811E-1,9.781259766E0
6.791565000E1,3.457809448E-2,2.136058044E-1,9.778265991E0
6.816534000E1,4.296066284E-2,2.225871277E-1,9.784103851E0
6.841503000E1,4.340972900E-2,2.115101624E-1,9.790690155E0
6.866472042E1,3.622467041E-2,2.116598511E-1,9.765392761E0
6.891441142E1,4.221221924E-2,2.071691895E-1,9.775122528E0
6.916410142E1,3.128494263E-2,2.261796570E-1,9.775272217E0
6.941379142E1,3.847000122E-2,2.128573608E-1,9.783056030E0
6.966348087E1,3.742218018E-2,2.252815247E-1,9.785451050E0
6.991317087E1,4.565505981E-2,2.309696960E-1,9.780062256E0
7.016286088E1,3.847000122E-2,2.082170105E-1,9.777218170E0
7.041255087E1,4.745132446E-2,2.179467773E-1,9.783505096E0
7.066224029E1,3.457809448E-2,2.050735474E-1,9.790390778E0
7.091193129E1,3.891906738E-2,2.143542480E-1,9.777816925E0
7.116162129E1,3.562591553E-2,2.174977112E-1,9.780960388E0
7.141131129E1,3.772155762E-2,2.130070496E-1,9.779912567E0
7.166100150E1,4.370910645E-2,2.085163879E-1,9.770482178E0
7.191069150E1,3.727249146E-2,2.058219910E-1,9.785151672E0
7.216038150E1,3.697311401E-2,2.101629639E-1,9.789941711E0
7.241007250E1,4.355941772E-2,2.074685669E-1,9.767787781E0
7.265976300E1,4.340972900E-2,2.180964661E-1,9.772428131E0
