Time;latitude;longitude;height;velocity;direction;horizontalAccuracy;verticalAccuracy
1.156965634E3;5.231864702E1;4.873290723E0;9.327049255E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.157965628E3;5.231864702E1;4.873290723E0;8.633079529E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.158965622E3;5.231864702E1;4.873290723E0;8.250999451E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.159965614E3;5.231864702E1;4.873290723E0;8.212547302E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.160965608E3;5.231860519E1;4.873253927E0;8.118553162E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.161965600E3;5.231860519E1;4.873253927E0;8.084373474E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.162965594E3;5.231860519E1;4.873253927E0;8.622703552E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.163965587E3;5.231860519E1;4.873253927E0;8.805198669E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.164965580E3;5.231859203E1;4.873262309E0;7.550315857E-1;1.700000018E-1;2.190234375E2;1.000000000E1;1.000000000E1
1.165965573E3;5.231859203E1;4.873262309E0;7.422142029E-1;0.000000000E0;2.095312500E2;1.000000000E1;1.000000000E1
1.166965566E3;5.231859203E1;4.873262309E0;7.571067810E-1;0.000000000E0;2.348437500E2;1.000000000E1;1.000000000E1
1.167965560E3;5.231859203E1;4.873262309E0;9.056663513E-1;0.000000000E0;2.039062500E2;1.000000000E1;1.000000000E1
1.168965553E3;5.231859203E1;4.873262309E0;1.137844086E0;0.000000000E0;4.289062500E1;1.000000000E1;1.000000000E1
1.169965546E3;5.231859203E1;4.873262309E0;1.099514008E0;0.000000000E0;9.140625000E0;1.000000000E1;1.000000000E1
1.170965538E3;5.231859203E1;4.873262309E0;9.356956482E-1;0.000000000E0;2.105859375E2;1.000000000E1;1.000000000E1
1.171965532E3;5.231859203E1;4.873262309E0;9.042625427E-1;0.000000000E0;2.183203125E2;1.000000000E1;1.000000000E1
1.172965526E3;5.231859203E1;4.873262309E0;8.919944763E-1;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
1.173965518E3;5.231859203E1;4.873262309E0;7.359886169E-1;0.000000000E0;2.109375000E0;1.000000000E1;1.000000000E1
1.174965511E3;5.231859203E1;4.873262309E0;6.576805115E-1;0.000000000E0;2.847656250E1;1.000000000E1;1.000000000E1
1.175965505E3;5.231859203E1;4.873262309E0;4.891624451E-1;0.000000000E0;2.710546875E2;1.000000000E1;1.000000000E1
1.176965498E3;5.231859203E1;4.873262309E0;5.252342224E-1;0.000000000E0;2.710546875E2;1.000000000E1;1.000000000E1
1.177965491E3;5.231859203E1;4.873262309E0;5.254783630E-1;0.000000000E0;5.132812500E1;1.000000000E1;1.000000000E1
1.178965484E3;5.231859203E1;4.873262309E0;5.882225037E-1;0.000000000E0;2.112890625E2;1.000000000E1;1.000000000E1
1.179965477E3;5.231859203E1;4.873262309E0;5.580101013E-1;0.000000000E0;2.710546875E2;1.000000000E1;1.000000000E1
1.180965470E3;5.231859203E1;4.873262309E0;4.577293396E-1;0.000000000E0;2.235937500E2;1.000000000E1;1.000000000E1
1.181965463E3;5.231859203E1;4.873262309E0;4.340476990E-1;0.000000000E0;3.164062500E0;1.000000000E1;1.000000000E1
1.182965456E3;5.231859203E1;4.873262309E0;3.472557068E-1;0.000000000E0;2.879296875E2;1.000000000E1;1.000000000E1
1.183965449E3;5.231859203E1;4.873262309E0;3.537864685E-1;0.000000000E0;1.634765625E2;1.000000000E1;1.000000000E1
1.184965442E3;5.231859203E1;4.873262309E0;2.785301208E-1;0.000000000E0;2.401171875E2;1.000000000E1;1.000000000E1
1.185965435E3;5.231859203E1;4.873262309E0;1.873435974E-1;0.000000000E0;1.437890625E2;1.000000000E1;1.000000000E1
1.186965429E3;5.231859203E1;4.873262309E0;1.657981873E-1;0.000000000E0;2.436328125E2;1.000000000E1;1.000000000E1
1.187965422E3;5.231859203E1;4.873262309E0;1.056175232E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.188965415E3;5.231859203E1;4.873262309E0;1.114768982E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.189965408E3;5.231859203E1;4.873262309E0;1.574974060E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.190965402E3;5.231859203E1;4.873262309E0;2.004051208E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.191965394E3;5.231859203E1;4.873262309E0;2.306175232E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.192965388E3;5.231859203E1;4.873262309E0;3.620872498E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.193965382E3;5.231859203E1;4.873262309E0;3.390769958E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.194965375E3;5.231859203E1;4.873262309E0;3.120384216E-1;0.000000000E0;1.817578125E2;1.000000000E1;1.000000000E1
1.195965367E3;5.231859203E1;4.873262309E0;3.495140076E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.196965361E3;5.231859203E1;4.873262309E0;3.816795349E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.197965353E3;5.231859203E1;4.873262309E0;5.241966248E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.198965346E3;5.231859203E1;4.873262309E0;5.714378357E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.199965340E3;5.231859203E1;4.873262309E0;5.912132263E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.200965333E3;5.231859203E1;4.873262309E0;8.715476990E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.201965326E3;5.231859203E1;4.873262309E0;1.138942719E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.202965319E3;5.231859203E1;4.873262309E0;1.371303558E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.203965313E3;5.231859203E1;4.873262309E0;1.532192230E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.204965305E3;5.231859203E1;4.873262309E0;1.818264008E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.205965299E3;5.231859203E1;4.873262309E0;1.764369965E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.206965292E3;5.231859203E1;4.873262309E0;1.938686371E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.207965285E3;5.231859203E1;4.873262309E0;2.116298676E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.208965278E3;5.231859203E1;4.873262309E0;2.148342133E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.209965271E3;5.231855494E1;4.873274127E0;2.427333832E0;5.500000119E-1;1.117968750E2;1.000000000E1;1.000000000E1
1.210965264E3;5.231855494E1;4.873274127E0;2.084072113E0;0.000000000E0;1.117968750E2;1.000000000E1;1.000000000E1
1.211965258E3;5.231855494E1;4.873274127E0;1.428310394E0;0.000000000E0;1.223437500E2;1.000000000E1;1.000000000E1
1.212965251E3;5.231855494E1;4.873274127E0;1.014980316E0;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.213965243E3;5.231855494E1;4.873274127E0;8.765525818E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.214965237E3;5.231855494E1;4.873274127E0;9.947776794E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.215965230E3;5.231855494E1;4.873274127E0;9.246482849E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.216965223E3;5.231855494E1;4.873274127E0;6.191062927E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.217965217E3;5.231855494E1;4.873274127E0;6.341209412E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.218965210E3;5.231855494E1;4.873274127E0;6.972312927E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.219965202E3;5.231855494E1;4.873274127E0;8.117942810E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.220965195E3;5.231855494E1;4.873274127E0;7.871971130E-1;0.000000000E0;1.430859375E2;1.000000000E1;1.000000000E1
1.221965188E3;5.231855494E1;4.873274127E0;6.808128357E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.222965182E3;5.231855494E1;4.873274127E0;5.418357849E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.223965175E3;5.231855494E1;4.873274127E0;5.569114685E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.224965168E3;5.231855494E1;4.873274127E0;4.979515076E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.225965162E3;5.231855494E1;4.873274127E0;3.848533630E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.226965155E3;5.231855494E1;4.873274127E0;2.546653748E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.227965148E3;5.231855494E1;4.873274127E0;2.000389099E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.228965142E3;5.231855494E1;4.873274127E0;1.347923279E-1;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.229965134E3;5.231855494E1;4.873274127E0;7.888412476E-2;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.230965127E3;5.231855494E1;4.873274127E0;-6.076812744E-3;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.231965120E3;5.231855494E1;4.873274127E0;-2.945327759E-2;0.000000000E0;2.671875000E1;1.000000000E1;1.000000000E1
1.232965113E3;5.231855494E1;4.873274127E0;1.914329529E-1;0.000000000E0;3.403125000E2;1.000000000E1;1.000000000E1
1.233965107E3;5.231855494E1;4.873274127E0;1.388816833E-1;0.000000000E0;3.403125000E2;1.000000000E1;1.000000000E1
1.234965099E3;5.231855494E1;4.873274127E0;1.236839294E-1;0.000000000E0;3.403125000E2;1.000000000E1;1.000000000E1
1.235965093E3;5.231855494E1;4.873274127E0;2.474021912E-1;0.000000000E0;7.945312500E1;1.000000000E1;1.000000000E1
1.236965086E3;5.231855494E1;4.873274127E0;2.430686951E-1;0.000000000E0;7.945312500E1;1.000000000E1;1.000000000E1
1.237965079E3;5.231855494E1;4.873274127E0;2.430076599E-1;0.000000000E0;7.945312500E1;1.000000000E1;1.000000000E1
1.238965071E3;5.231855494E1;4.873274127E0;2.976951599E-1;0.000000000E0;7.945312500E1;1.000000000E1;1.000000000E1
1.239965065E3;5.231859396E1;4.873319473E0;1.430511475E-3;0.000000000E0;1.441406250E2;1.000000000E1;1.000000000E1
1.240965059E3;5.231859396E1;4.873319473E0;-8.646583557E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.241965052E3;5.231859396E1;4.873319473E0;-9.471778870E-1;0.000000000E0;3.220312500E2;1.000000000E1;1.000000000E1
1.242965045E3;5.231859396E1;4.873319473E0;-1.161655426E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.243965037E3;5.231859396E1;4.873319473E0;-1.345310211E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.244965030E3;5.231859396E1;4.873319473E0;-1.348484039E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.245965024E3;5.231859396E1;4.873319473E0;-1.335239410E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.246965018E3;5.231859396E1;4.873319473E0;-1.357028961E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.247965010E3;5.231859396E1;4.873319473E0;-1.282444000E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.248965004E3;5.231859396E1;4.873319473E0;-1.318515778E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.249964997E3;5.231859396E1;4.873319473E0;-1.341342926E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.250964990E3;5.231859396E1;4.873319473E0;-1.307590485E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.251964983E3;5.231859396E1;4.873319473E0;-1.307529449E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.252964976E3;5.231859396E1;4.873319473E0;-1.205356598E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.253964969E3;5.231859396E1;4.873319473E0;-1.246799469E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.254964962E3;5.231859396E1;4.873319473E0;-1.271030426E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.255964955E3;5.231859396E1;4.873319473E0;-1.227451324E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.256964949E3;5.231859396E1;4.873319473E0;-1.180820465E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.257964942E3;5.231859396E1;4.873319473E0;-1.031467438E0;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.258964934E3;5.231861177E1;4.873319641E0;-8.867530823E-1;2.199999988E-1;3.476953125E2;1.000000000E1;1.000000000E1
1.259964928E3;5.231861177E1;4.873319641E0;-9.299659729E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.260964921E3;5.231861177E1;4.873319641E0;-1.033298492E0;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.261964914E3;5.231861177E1;4.873319641E0;-9.604835510E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.262964908E3;5.231861177E1;4.873319641E0;-8.965187073E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.263964900E3;5.231861177E1;4.873319641E0;-8.062477112E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.264964894E3;5.231861177E1;4.873319641E0;-8.113746643E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.265964886E3;5.231861177E1;4.873319641E0;-8.322486877E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.266964880E3;5.231861177E1;4.873319641E0;-7.985572815E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.267964873E3;5.231861177E1;4.873319641E0;-7.504005432E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.268964866E3;5.231861177E1;4.873319641E0;-6.633033752E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.269964859E3;5.231861177E1;4.873319641E0;-6.085548401E-1;0.000000000E0;5.484375000E1;1.000000000E1;1.000000000E1
1.270964851E3;5.231861177E1;4.873319641E0;-5.024147034E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.271964846E3;5.231861177E1;4.873319641E0;-5.019874573E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.272964838E3;5.231861177E1;4.873319641E0;-3.799171448E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.273964832E3;5.231861177E1;4.873319641E0;-2.922706604E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.274964824E3;5.231861177E1;4.873319641E0;-3.486061096E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.275964818E3;5.231861177E1;4.873319641E0;-2.901344299E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.276964811E3;5.231861177E1;4.873319641E0;-2.673072815E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.277964804E3;5.231861177E1;4.873319641E0;-2.308692932E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.278964797E3;5.231861177E1;4.873319641E0;-1.830177307E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.279964791E3;5.231861177E1;4.873319641E0;-2.062110901E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.280964783E3;5.231861177E1;4.873319641E0;-2.859230042E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.281964777E3;5.231861177E1;4.873319641E0;-2.695045471E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.282964770E3;5.231861177E1;4.873319641E0;-3.006324768E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.283964763E3;5.231861177E1;4.873319641E0;-3.486671448E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.284964756E3;5.231861177E1;4.873319641E0;-3.772315979E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.285964749E3;5.231861177E1;4.873319641E0;-2.859230042E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.286964743E3;5.231861177E1;4.873319641E0;-2.740821838E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.287964735E3;5.231861177E1;4.873319641E0;-2.067604065E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.288964729E3;5.231861177E1;4.873319641E0;-1.368751526E-1;0.000000000E0;2.573437500E2;1.000000000E1;1.000000000E1
1.289964722E3;5.231861177E1;4.873319641E0;-8.646011353E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.290964715E3;5.231861177E1;4.873319641E0;-1.287574768E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.291964708E3;5.231861177E1;4.873319641E0;-1.874122620E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.292964701E3;5.231861177E1;4.873319641E0;-9.177017212E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.293964694E3;5.231861177E1;4.873319641E0;-1.152076721E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.294964687E3;5.231861177E1;4.873319641E0;-1.712379456E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.295964681E3;5.231861177E1;4.873319641E0;-2.021827698E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.296966179E3;5.231861177E1;4.873319641E0;-1.844215393E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.297966631E3;5.231861177E1;4.873319641E0;-1.335792542E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.298967120E3;5.231861177E1;4.873319641E0;-7.236480713E-3;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.299967582E3;5.231861177E1;4.873319641E0;7.632064819E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.300968019E3;5.231861177E1;4.873319641E0;2.944602966E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.301968430E3;5.231861177E1;4.873319641E0;3.178977966E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.302968804E3;5.231861177E1;4.873319641E0;2.617454529E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.303969146E3;5.231861177E1;4.873319641E0;2.439842224E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.304969483E3;5.231861177E1;4.873319641E0;2.923240662E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.305969763E3;5.231861177E1;4.873319641E0;3.239402771E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.306970027E3;5.231861177E1;4.873319641E0;2.828636169E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.307970287E3;5.231861177E1;4.873319641E0;2.382469177E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.308970530E3;5.231861177E1;4.873319641E0;2.996482849E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.309970758E3;5.231861177E1;4.873319641E0;3.932762146E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.310970971E3;5.231861177E1;4.873319641E0;4.055442810E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.311971169E3;5.231861177E1;4.873319641E0;4.251365662E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.312971356E3;5.231861177E1;4.873319641E0;4.493675232E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.313971531E3;5.231861177E1;4.873319641E0;4.380149841E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.314971695E3;5.231861177E1;4.873319641E0;4.336204529E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.315971845E3;5.231861177E1;4.873319641E0;4.120750427E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.316971986E3;5.231861177E1;4.873319641E0;4.672508240E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.317972119E3;5.231861177E1;4.873319641E0;4.876976013E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.318972243E3;5.231861177E1;4.873319641E0;4.293479919E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.319972359E3;5.231861177E1;4.873319641E0;5.185203552E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.320972468E3;5.231861177E1;4.873319641E0;5.315818787E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.321972569E3;5.231861177E1;4.873319641E0;5.425071716E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.322972665E3;5.231861177E1;4.873319641E0;4.847679138E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.323972753E3;5.231861177E1;4.873319641E0;3.996849060E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.324972834E3;5.231861177E1;4.873319641E0;3.271141052E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.325972909E3;5.231861177E1;4.873319641E0;2.871360779E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.326972981E3;5.231861177E1;4.873319641E0;2.113304138E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.327973047E3;5.231861177E1;4.873319641E0;8.791732788E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.328973108E3;5.231861177E1;4.873319641E0;-9.433746338E-3;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.329973166E3;5.231861177E1;4.873319641E0;-5.789566040E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.330973219E3;5.231861177E1;4.873319641E0;-4.019546509E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.331973269E3;5.231861177E1;4.873319641E0;1.310691833E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.332973314E3;5.231861177E1;4.873319641E0;1.164207458E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.333973357E3;5.231861177E1;4.873319641E0;8.474349976E-2;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
1.334973397E3;5.231861177E1;4.873319641E0;1.244773865E-1;0.000000000E0;-1.000000000E0;1.000000000E1;1.000000000E1
