Time,x,y,z
2.718231854E3,4.951867834E-2,-5.716076493E-2,-3.287027776E-2
2.718482089E3,7.704414129E-1,-8.769619465E-1,-9.980445728E-3
2.718732333E3,-6.963835359E-1,-1.018535733E0,7.096569538E-1
2.718982577E3,-1.911532581E-1,5.523546934E-1,1.786634699E-2
2.719232821E3,-6.578554213E-2,6.098560989E-4,-1.076475829E-1
2.719483053E3,-1.346491426E-1,1.603004038E-1,-3.923819214E-2
2.719733297E3,-1.122742742E-1,4.175951704E-2,1.917540468E-2
2.719983541E3,2.945186384E-2,-1.788788103E-2,-5.639735609E-4
2.720233816E3,3.826501220E-2,2.070172429E-1,6.235006452E-2
2.720484049E3,2.424916998E-2,1.009719968E-1,-1.848487929E-2
2.720734293E3,1.763499156E-2,-1.524064839E-1,-3.667933494E-2
2.720984538E3,-6.018566713E-2,-1.722704023E-1,-2.984338626E-2
2.721234782E3,-3.543445840E-2,-7.599452138E-2,1.782546751E-2
2.721485037E3,-8.798385970E-4,5.828024819E-2,4.435351491E-2
2.721735281E3,-5.300535262E-2,4.191280901E-2,8.760942146E-3
2.721985525E3,-2.830485627E-2,6.385532767E-2,9.954534471E-3
2.722235769E3,-1.179427002E-2,1.070599351E-2,-1.455725729E-2
2.722486017E3,2.029562602E-3,2.464032546E-2,1.735083759E-3
2.722736262E3,-2.011196129E-2,6.779382005E-3,-2.227619290E-2
2.722986506E3,1.643017679E-2,-6.464149058E-2,1.082799397E-2
2.723236750E3,-1.374077518E-2,3.715571016E-2,-2.043862827E-3
2.723486982E3,-1.851619594E-2,9.277239442E-3,-2.081327140E-2
2.723737226E3,2.089699963E-3,-7.689552847E-3,-1.651335508E-3
2.723987470E3,8.931037970E-3,1.660441607E-1,1.526560634E-2
2.724237714E3,-1.096192282E-2,-9.136972576E-2,-2.623705752E-2
